,,validdate,t_2m:C,relative_humidity_2m:p,uv:idx,precip_1h:mm
Recife,100,2020-04-10T00:00:00Z,6.3,86.8,0,0.0
Recife,101,2020-04-11T00:00:00Z,5.8,95.0,0,0.03
Recife,102,2020-04-12T00:00:00Z,7.3,92.5,0,0.01
Recife,103,2020-04-13T00:00:00Z,8.0,87.1,0,0.0
Recife,104,2020-04-14T00:00:00Z,7.3,86.3,0,0.0
Recife,105,2020-04-15T00:00:00Z,5.3,64.5,0,0.01
Recife,106,2020-04-16T00:00:00Z,4.1,59.5,0,0.0
Recife,107,2020-04-17T00:00:00Z,6.1,83.3,0,0.02
Recife,108,2020-04-18T00:00:00Z,4.0,61.1,0,0.13
Recife,109,2020-04-19T00:00:00Z,6.9,90.1,0,0.17
Recife,110,2020-04-20T00:00:00Z,6.1,82.0,0,0.01
Recife,111,2020-04-21T00:00:00Z,7.9,81.3,0,0.01
Recife,112,2020-04-22T00:00:00Z,6.0,77.5,0,0.02
Recife,113,2020-04-23T00:00:00Z,5.9,69.9,0,0.0
Recife,114,2020-04-24T00:00:00Z,4.5,66.4,0,0.04
Recife,115,2020-04-25T00:00:00Z,4.3,59.1,0,0.02
Recife,116,2020-04-26T00:00:00Z,6.2,83.3,0,0.16
Recife,117,2020-04-27T00:00:00Z,3.6,78.9,0,0.13
Recife,118,2020-04-28T00:00:00Z,3.2,85.0,0,0.28
Recife,119,2020-04-29T00:00:00Z,4.2,58.3,0,0.0
Recife,120,2020-04-30T00:00:00Z,1.6,64.6,0,0.05
Recife,121,2020-05-01T00:00:00Z,3.2,65.6,0,0.01
Recife,122,2020-05-02T00:00:00Z,3.2,71.6,0,0.02
Recife,123,2020-05-03T00:00:00Z,2.3,69.8,0,0.06
Recife,124,2020-05-04T00:00:00Z,5.0,79.0,0,0.08
Recife,125,2020-05-05T00:00:00Z,7.4,90.0,0,0.4
Recife,126,2020-05-06T00:00:00Z,2.9,60.1,0,0.0
Recife,127,2020-05-07T00:00:00Z,1.7,62.9,0,0.08
Recife,128,2020-05-08T00:00:00Z,2.8,75.9,0,0.15
Recife,129,2020-05-09T00:00:00Z,3.0,91.3,0,0.53
Recife,130,2020-05-10T00:00:00Z,3.0,70.0,0,0.09
Recife,131,2020-05-11T00:00:00Z,7.8,90.0,0,0.08
Recife,132,2020-05-12T00:00:00Z,7.5,87.5,0,0.0
Recife,133,2020-05-13T00:00:00Z,4.2,72.1,0,0.13
Recife,134,2020-05-14T00:00:00Z,5.7,85.7,0,0.0
Recife,135,2020-05-15T00:00:00Z,3.4,56.7,0,0.0
Recife,136,2020-05-16T00:00:00Z,3.8,79.3,0,0.07
Recife,137,2020-05-17T00:00:00Z,2.3,70.0,0,0.01
Recife,138,2020-05-18T00:00:00Z,1.6,63.8,0,0.0
Recife,139,2020-05-19T00:00:00Z,1.1,79.1,0,0.06
Recife,140,2020-05-20T00:00:00Z,1.4,58.6,0,0.02
Recife,141,2020-05-21T00:00:00Z,5.4,93.4,0,1.61
Recife,142,2020-05-22T00:00:00Z,3.2,88.3,0,0.08
Recife,143,2020-05-23T00:00:00Z,2.0,77.5,0,0.01
Recife,144,2020-05-24T00:00:00Z,4.0,83.2,0,0.01
Recife,145,2020-05-25T00:00:00Z,4.7,92.8,0,0.0
Recife,146,2020-05-26T00:00:00Z,1.8,76.1,0,0.23
Recife,147,2020-05-27T00:00:00Z,2.6,63.1,0,0.01
Recife,148,2020-05-28T00:00:00Z,2.6,75.0,0,0.01
Recife,149,2020-05-29T00:00:00Z,3.0,80.0,0,0.03
Recife,150,2020-05-30T00:00:00Z,2.4,85.2,0,0.31
Recife,151,2020-05-31T00:00:00Z,1.8,79.1,0,0.02
Teresina,0,2020-01-01T00:00:00Z,11.3,94.6,0,0.01
Teresina,1,2020-01-02T00:00:00Z,10.7,86.3,0,0.03
Teresina,2,2020-01-03T00:00:00Z,10.6,78.4,0,0.0
Teresina,3,2020-01-04T00:00:00Z,8.8,80.4,0,0.62
Teresina,4,2020-01-05T00:00:00Z,11.1,72.3,0,0.0
Teresina,5,2020-01-06T00:00:00Z,11.3,89.0,0,0.04
Teresina,6,2020-01-07T00:00:00Z,11.8,88.8,0,0.0
Teresina,7,2020-01-08T00:00:00Z,8.0,66.4,0,0.03
Teresina,8,2020-01-09T00:00:00Z,8.7,55.7,0,0.0
Teresina,9,2020-01-10T00:00:00Z,12.2,87.2,0,0.73
Teresina,10,2020-01-11T00:00:00Z,10.3,84.1,0,0.0
Teresina,11,2020-01-12T00:00:00Z,12.0,92.1,0,0.01
Teresina,12,2020-01-13T00:00:00Z,12.4,90.0,0,0.0
Teresina,13,2020-01-14T00:00:00Z,11.7,99.2,0,0.02
Teresina,14,2020-01-15T00:00:00Z,8.7,60.7,0,0.0
Teresina,15,2020-01-16T00:00:00Z,10.7,75.9,0,0.0
Teresina,16,2020-01-17T00:00:00Z,11.7,89.1,0,0.0
Teresina,17,2020-01-18T00:00:00Z,12.2,92.8,0,0.0
Teresina,18,2020-01-19T00:00:00Z,13.1,87.3,0,0.0
Teresina,19,2020-01-20T00:00:00Z,13.4,94.3,0,0.0
Teresina,20,2020-01-21T00:00:00Z,13.1,96.8,0,0.12
Teresina,21,2020-01-22T00:00:00Z,13.0,97.0,0,0.02
Teresina,22,2020-01-23T00:00:00Z,12.3,96.6,0,1.0
Teresina,23,2020-01-24T00:00:00Z,11.8,71.8,0,0.0
Teresina,24,2020-01-25T00:00:00Z,10.4,76.4,0,0.03
Teresina,25,2020-01-26T00:00:00Z,12.5,68.7,0,0.0
Teresina,26,2020-01-27T00:00:00Z,15.4,90.3,0,0.02
Teresina,27,2020-01-28T00:00:00Z,10.9,72.5,0,0.0
Teresina,28,2020-01-29T00:00:00Z,11.2,79.1,0,0.0
Teresina,29,2020-01-30T00:00:00Z,12.5,90.9,0,0.01
Teresina,30,2020-01-31T00:00:00Z,10.1,61.8,0,0.0
Teresina,31,2020-02-01T00:00:00Z,12.7,89.6,0,0.0
Teresina,32,2020-02-02T00:00:00Z,13.6,95.8,0,0.05
Teresina,33,2020-02-03T00:00:00Z,10.9,87.9,0,0.02
Teresina,34,2020-02-04T00:00:00Z,8.0,86.9,0,0.78
Teresina,35,2020-02-05T00:00:00Z,8.3,66.4,0,0.02
Teresina,36,2020-02-06T00:00:00Z,10.0,65.2,0,0.01
Teresina,37,2020-02-07T00:00:00Z,13.1,88.6,0,0.03
Teresina,38,2020-02-08T00:00:00Z,11.1,83.7,0,0.06
Teresina,39,2020-02-09T00:00:00Z,12.3,87.7,0,0.0
Teresina,40,2020-02-10T00:00:00Z,14.5,88.6,0,0.01
Teresina,41,2020-02-11T00:00:00Z,12.0,94.8,0,0.19
Teresina,42,2020-02-12T00:00:00Z,12.1,77.2,0,0.03
Teresina,43,2020-02-13T00:00:00Z,10.2,59.5,0,0.01
Teresina,44,2020-02-14T00:00:00Z,10.7,73.6,0,0.0
Teresina,45,2020-02-15T00:00:00Z,11.2,88.1,0,0.03
Teresina,46,2020-02-16T00:00:00Z,11.5,87.7,0,0.02
Teresina,47,2020-02-17T00:00:00Z,12.1,91.4,0,0.0
Teresina,48,2020-02-18T00:00:00Z,12.5,90.8,0,0.0
Teresina,49,2020-02-19T00:00:00Z,13.0,91.1,0,0.01
Teresina,50,2020-02-20T00:00:00Z,12.5,89.4,0,0.15
Teresina,51,2020-02-21T00:00:00Z,12.7,90.4,0,0.12
Teresina,52,2020-02-22T00:00:00Z,10.5,80.7,0,0.0
Teresina,53,2020-02-23T00:00:00Z,13.8,97.2,0,0.03
Teresina,54,2020-02-24T00:00:00Z,14.8,94.9,0,0.02
Teresina,55,2020-02-25T00:00:00Z,12.4,70.8,0,0.0
Teresina,56,2020-02-26T00:00:00Z,12.3,83.3,0,0.0
Teresina,57,2020-02-27T00:00:00Z,11.7,91.9,0,0.0
Teresina,58,2020-02-28T00:00:00Z,13.2,87.2,0,0.0
Teresina,59,2020-02-29T00:00:00Z,15.8,90.4,0,1.28
Teresina,60,2020-03-01T00:00:00Z,13.4,93.6,0,0.02
Teresina,61,2020-03-02T00:00:00Z,12.6,96.7,0,0.0
Teresina,62,2020-03-03T00:00:00Z,13.4,85.0,0,0.0
Teresina,63,2020-03-04T00:00:00Z,13.3,88.5,0,0.22
Teresina,64,2020-03-05T00:00:00Z,14.4,90.3,0,0.01
Teresina,65,2020-03-06T00:00:00Z,11.8,73.0,0,0.0
Teresina,66,2020-03-07T00:00:00Z,9.8,71.3,0,0.03
Teresina,67,2020-03-08T00:00:00Z,10.9,56.2,0,0.03
Teresina,68,2020-03-09T00:00:00Z,12.3,69.2,0,0.0
Teresina,69,2020-03-10T00:00:00Z,13.6,94.3,0,2.07
Teresina,70,2020-03-11T00:00:00Z,12.1,93.6,0,0.02
Teresina,71,2020-03-12T00:00:00Z,12.3,94.0,0,0.0
Teresina,72,2020-03-13T00:00:00Z,11.9,84.6,0,0.15
Teresina,73,2020-03-14T00:00:00Z,10.0,61.8,0,0.04
Teresina,74,2020-03-15T00:00:00Z,11.7,55.6,0,0.0
Teresina,75,2020-03-16T00:00:00Z,14.3,89.8,0,0.15
Teresina,76,2020-03-17T00:00:00Z,12.7,75.1,0,0.02
Teresina,77,2020-03-18T00:00:00Z,13.4,94.5,0,0.0
Teresina,78,2020-03-19T00:00:00Z,12.2,98.4,0,0.01
Teresina,79,2020-03-20T00:00:00Z,12.1,84.5,0,0.01
Teresina,80,2020-03-21T00:00:00Z,12.4,90.4,0,0.03
Teresina,81,2020-03-22T00:00:00Z,12.1,91.7,0,0.0
Teresina,82,2020-03-23T00:00:00Z,13.5,94.2,0,0.1
Teresina,83,2020-03-24T00:00:00Z,12.5,90.0,0,0.0
Teresina,84,2020-03-25T00:00:00Z,9.6,55.6,0,0.0
Teresina,85,2020-03-26T00:00:00Z,11.1,64.3,0,0.0
Teresina,86,2020-03-27T00:00:00Z,12.3,91.9,0,0.0
Teresina,87,2020-03-28T00:00:00Z,9.8,65.9,0,0.0
Teresina,88,2020-03-29T00:00:00Z,11.9,85.8,0,0.06
Teresina,89,2020-03-30T00:00:00Z,9.6,56.9,0,0.0
Teresina,90,2020-03-31T00:00:00Z,10.5,58.0,0,0.0
Teresina,91,2020-04-01T00:00:00Z,15.7,85.9,0,1.14
Teresina,92,2020-04-02T00:00:00Z,15.0,95.8,0,0.19
Teresina,93,2020-04-03T00:00:00Z,12.6,71.1,0,0.0
Teresina,94,2020-04-04T00:00:00Z,10.1,74.0,0,0.32
Teresina,95,2020-04-05T00:00:00Z,10.5,81.7,0,0.29
Teresina,96,2020-04-06T00:00:00Z,8.7,61.5,0,0.0
Teresina,97,2020-04-07T00:00:00Z,11.2,87.8,0,0.42
Teresina,98,2020-04-08T00:00:00Z,13.3,94.8,0,0.27
Teresina,99,2020-04-09T00:00:00Z,12.2,88.7,0,0.03
Teresina,100,2020-04-10T00:00:00Z,10.0,82.0,0,0.09
Teresina,101,2020-04-11T00:00:00Z,10.4,69.2,0,0.0
Teresina,102,2020-04-12T00:00:00Z,11.4,80.9,0,0.0
Teresina,103,2020-04-13T00:00:00Z,10.8,82.4,0,0.01
Teresina,104,2020-04-14T00:00:00Z,14.1,90.5,0,0.93
Teresina,105,2020-04-15T00:00:00Z,11.3,71.2,0,0.0
Teresina,106,2020-04-16T00:00:00Z,11.4,83.5,0,0.0
Teresina,107,2020-04-17T00:00:00Z,10.9,61.0,0,0.0
Teresina,108,2020-04-18T00:00:00Z,12.0,94.3,0,0.01
Teresina,109,2020-04-19T00:00:00Z,6.0,75.4,0,0.32
Teresina,110,2020-04-20T00:00:00Z,10.3,68.7,0,0.78
Teresina,111,2020-04-21T00:00:00Z,13.0,88.1,0,0.08
Teresina,112,2020-04-22T00:00:00Z,13.4,88.0,0,0.02
Teresina,113,2020-04-23T00:00:00Z,13.1,88.6,0,0.0
Teresina,114,2020-04-24T00:00:00Z,13.2,96.9,0,0.09
Teresina,115,2020-04-25T00:00:00Z,10.9,84.6,0,0.01
Teresina,116,2020-04-26T00:00:00Z,10.6,65.3,0,0.01
Teresina,117,2020-04-27T00:00:00Z,13.5,83.4,0,0.05
Teresina,118,2020-04-28T00:00:00Z,11.7,66.9,0,0.01
Teresina,119,2020-04-29T00:00:00Z,11.3,83.2,0,0.08
Teresina,120,2020-04-30T00:00:00Z,12.4,86.1,0,0.03
Teresina,121,2020-05-01T00:00:00Z,9.8,65.9,0,0.14
Teresina,122,2020-05-02T00:00:00Z,7.7,56.6,0,0.0
Teresina,123,2020-05-03T00:00:00Z,8.8,59.8,0,0.03
Teresina,124,2020-05-04T00:00:00Z,10.2,77.2,0,0.11
Teresina,125,2020-05-05T00:00:00Z,9.7,80.1,0,0.0
Teresina,126,2020-05-06T00:00:00Z,12.0,98.0,0,0.46
Teresina,127,2020-05-07T00:00:00Z,11.6,87.3,0,0.0
Teresina,128,2020-05-08T00:00:00Z,13.9,88.4,0,0.0
Teresina,129,2020-05-09T00:00:00Z,14.2,89.7,0,1.76
Teresina,130,2020-05-10T00:00:00Z,10.9,67.6,0,0.22
Teresina,131,2020-05-11T00:00:00Z,8.9,63.4,0,0.01
Teresina,132,2020-05-12T00:00:00Z,12.4,87.6,0,0.01
Teresina,133,2020-05-13T00:00:00Z,12.3,88.6,0,0.02
Teresina,134,2020-05-14T00:00:00Z,11.3,88.6,0,0.01
Teresina,135,2020-05-15T00:00:00Z,11.5,87.5,0,0.0
Teresina,136,2020-05-16T00:00:00Z,13.7,88.5,0,1.69
Teresina,137,2020-05-17T00:00:00Z,7.7,69.4,0,0.0
Teresina,138,2020-05-18T00:00:00Z,11.9,88.3,0,0.0
Teresina,139,2020-05-19T00:00:00Z,11.9,79.6,0,0.0
Teresina,140,2020-05-20T00:00:00Z,7.7,72.8,0,0.05
Teresina,141,2020-05-21T00:00:00Z,7.4,57.0,0,0.11
Teresina,142,2020-05-22T00:00:00Z,10.7,73.3,0,0.31
Teresina,143,2020-05-23T00:00:00Z,9.7,80.7,0,0.02
Teresina,144,2020-05-24T00:00:00Z,6.7,70.5,0,0.0
Teresina,145,2020-05-25T00:00:00Z,8.4,49.7,0,0.0
Teresina,146,2020-05-26T00:00:00Z,13.4,88.5,0,1.2
Teresina,147,2020-05-27T00:00:00Z,9.1,76.2,0,0.0
Teresina,148,2020-05-28T00:00:00Z,6.5,77.3,0,0.99
Teresina,149,2020-05-29T00:00:00Z,11.0,88.6,0,0.35
Teresina,150,2020-05-30T00:00:00Z,13.1,92.5,0,0.1
Teresina,151,2020-05-31T00:00:00Z,10.1,84.1,0,0.07
Rio de Janeiro,0,2020-01-01T00:00:00Z,10.6,74.9,0,0.0
Rio de Janeiro,1,2020-01-02T00:00:00Z,10.4,76.1,0,0.0
Rio de Janeiro,2,2020-01-03T00:00:00Z,9.4,70.6,0,0.04
Rio de Janeiro,3,2020-01-04T00:00:00Z,11.5,83.2,0,0.0
Rio de Janeiro,4,2020-01-05T00:00:00Z,12.2,84.1,0,0.0
Rio de Janeiro,5,2020-01-06T00:00:00Z,12.8,85.8,0,0.01
Rio de Janeiro,6,2020-01-07T00:00:00Z,9.5,68.5,0,0.0
Rio de Janeiro,7,2020-01-08T00:00:00Z,9.2,58.8,0,0.0
Rio de Janeiro,8,2020-01-09T00:00:00Z,11.6,97.5,0,0.02
Rio de Janeiro,9,2020-01-10T00:00:00Z,11.0,85.7,0,0.01
Rio de Janeiro,10,2020-01-11T00:00:00Z,13.4,89.6,0,0.1
Rio de Janeiro,11,2020-01-12T00:00:00Z,11.8,86.4,0,0.0
Rio de Janeiro,12,2020-01-13T00:00:00Z,10.8,78.6,0,0.04
Rio de Janeiro,13,2020-01-14T00:00:00Z,8.2,61.6,0,0.0
Rio de Janeiro,14,2020-01-15T00:00:00Z,10.7,61.8,0,0.0
Rio de Janeiro,15,2020-01-16T00:00:00Z,12.3,85.9,0,0.01
Rio de Janeiro,16,2020-01-17T00:00:00Z,14.0,85.4,0,0.0
Rio de Janeiro,17,2020-01-18T00:00:00Z,13.0,90.7,0,0.0
Rio de Janeiro,18,2020-01-19T00:00:00Z,11.8,74.3,0,0.02
Rio de Janeiro,19,2020-01-20T00:00:00Z,12.5,85.2,0,0.0
Rio de Janeiro,20,2020-01-21T00:00:00Z,14.3,92.7,0,0.14
Rio de Janeiro,21,2020-01-22T00:00:00Z,12.7,87.1,0,0.16
Rio de Janeiro,22,2020-01-23T00:00:00Z,10.9,75.5,0,0.0
Rio de Janeiro,23,2020-01-24T00:00:00Z,10.7,68.9,0,0.0
Rio de Janeiro,24,2020-01-25T00:00:00Z,12.5,74.8,0,0.0
Rio de Janeiro,25,2020-01-26T00:00:00Z,16.4,89.6,0,3.54
Rio de Janeiro,26,2020-01-27T00:00:00Z,11.3,77.4,0,0.09
Rio de Janeiro,27,2020-01-28T00:00:00Z,13.2,92.8,0,0.04
Rio de Janeiro,28,2020-01-29T00:00:00Z,13.7,85.6,0,0.0
Rio de Janeiro,29,2020-01-30T00:00:00Z,10.3,70.9,0,0.02
Rio de Janeiro,30,2020-01-31T00:00:00Z,14.3,85.9,0,0.03
Rio de Janeiro,31,2020-02-01T00:00:00Z,10.7,86.2,0,0.0
Rio de Janeiro,32,2020-02-02T00:00:00Z,12.1,84.5,0,0.25
Rio de Janeiro,33,2020-02-03T00:00:00Z,11.3,76.9,0,0.02
Rio de Janeiro,34,2020-02-04T00:00:00Z,10.4,67.4,0,0.0
Rio de Janeiro,35,2020-02-05T00:00:00Z,13.3,81.9,0,0.0
Rio de Janeiro,36,2020-02-06T00:00:00Z,13.7,90.8,0,0.0
Rio de Janeiro,37,2020-02-07T00:00:00Z,13.4,92.3,0,0.02
Rio de Janeiro,38,2020-02-08T00:00:00Z,10.6,69.1,0,0.02
Rio de Janeiro,39,2020-02-09T00:00:00Z,12.1,81.2,0,0.96
Rio de Janeiro,40,2020-02-10T00:00:00Z,9.2,67.4,0,0.07
Rio de Janeiro,41,2020-02-11T00:00:00Z,9.5,61.3,0,0.05
Rio de Janeiro,42,2020-02-12T00:00:00Z,9.7,59.0,0,0.03
Rio de Janeiro,43,2020-02-13T00:00:00Z,11.8,79.5,0,0.03
Rio de Janeiro,44,2020-02-14T00:00:00Z,11.2,79.1,0,0.0
Rio de Janeiro,45,2020-02-15T00:00:00Z,12.9,81.8,0,0.0
Rio de Janeiro,46,2020-02-16T00:00:00Z,13.8,90.3,0,3.65
Rio de Janeiro,47,2020-02-17T00:00:00Z,12.6,89.4,0,0.0
Rio de Janeiro,48,2020-02-18T00:00:00Z,15.6,92.7,0,0.04
Rio de Janeiro,49,2020-02-19T00:00:00Z,12.6,74.7,0,0.0
Rio de Janeiro,50,2020-02-20T00:00:00Z,16.0,91.7,0,0.05
Rio de Janeiro,51,2020-02-21T00:00:00Z,11.9,85.8,0,0.02
Rio de Janeiro,52,2020-02-22T00:00:00Z,14.5,95.4,0,0.13
Rio de Janeiro,53,2020-02-23T00:00:00Z,14.7,93.2,0,0.0
Rio de Janeiro,54,2020-02-24T00:00:00Z,12.0,67.5,0,0.0
Rio de Janeiro,55,2020-02-25T00:00:00Z,14.1,85.7,0,0.01
Rio de Janeiro,56,2020-02-26T00:00:00Z,13.9,94.7,0,0.06
Rio de Janeiro,57,2020-02-27T00:00:00Z,14.7,84.3,0,0.0
Rio de Janeiro,58,2020-02-28T00:00:00Z,15.3,92.5,0,0.87
Rio de Janeiro,59,2020-02-29T00:00:00Z,15.3,85.5,0,0.0
Rio de Janeiro,60,2020-03-01T00:00:00Z,14.0,84.4,0,0.0
Rio de Janeiro,61,2020-03-02T00:00:00Z,12.9,82.4,0,0.01
Rio de Janeiro,62,2020-03-03T00:00:00Z,13.2,84.2,0,0.04
Rio de Janeiro,63,2020-03-04T00:00:00Z,13.2,81.4,0,0.0
Rio de Janeiro,64,2020-03-05T00:00:00Z,9.9,79.4,0,0.35
Rio de Janeiro,65,2020-03-06T00:00:00Z,8.6,68.8,0,0.09
Rio de Janeiro,66,2020-03-07T00:00:00Z,9.5,52.0,0,0.01
Rio de Janeiro,67,2020-03-08T00:00:00Z,11.5,69.8,0,0.02
Rio de Janeiro,68,2020-03-09T00:00:00Z,12.8,85.3,0,0.0
Rio de Janeiro,69,2020-03-10T00:00:00Z,14.5,88.6,0,0.0
Rio de Janeiro,70,2020-03-11T00:00:00Z,12.9,86.1,0,1.04
Rio de Janeiro,71,2020-03-12T00:00:00Z,10.4,79.0,0,0.07
Rio de Janeiro,72,2020-03-13T00:00:00Z,10.1,63.8,0,0.01
Rio de Janeiro,73,2020-03-14T00:00:00Z,14.2,81.9,0,0.0
Rio de Janeiro,74,2020-03-15T00:00:00Z,11.7,76.1,0,0.02
Rio de Janeiro,75,2020-03-16T00:00:00Z,11.9,80.0,0,0.0
Rio de Janeiro,76,2020-03-17T00:00:00Z,13.1,97.1,0,0.01
Rio de Janeiro,77,2020-03-18T00:00:00Z,10.1,85.8,0,0.01
Rio de Janeiro,78,2020-03-19T00:00:00Z,12.3,84.4,0,0.03
Rio de Janeiro,79,2020-03-20T00:00:00Z,12.1,86.0,0,0.0
Rio de Janeiro,80,2020-03-21T00:00:00Z,13.6,90.7,0,0.0
Rio de Janeiro,81,2020-03-22T00:00:00Z,12.8,96.6,0,0.0
Rio de Janeiro,82,2020-03-23T00:00:00Z,12.3,78.0,0,0.0
Rio de Janeiro,83,2020-03-24T00:00:00Z,10.4,67.3,0,0.0
Rio de Janeiro,84,2020-03-25T00:00:00Z,11.1,63.9,0,0.0
Rio de Janeiro,85,2020-03-26T00:00:00Z,13.6,88.4,0,0.0
Rio de Janeiro,86,2020-03-27T00:00:00Z,8.9,63.0,0,0.0
Rio de Janeiro,87,2020-03-28T00:00:00Z,10.6,68.3,0,0.0
Rio de Janeiro,88,2020-03-29T00:00:00Z,13.1,84.1,0,0.0
Rio de Janeiro,89,2020-03-30T00:00:00Z,9.6,70.6,0,0.0
Rio de Janeiro,90,2020-03-31T00:00:00Z,13.7,89.5,0,0.0
Rio de Janeiro,91,2020-04-01T00:00:00Z,10.3,63.3,0,0.01
Rio de Janeiro,92,2020-04-02T00:00:00Z,10.7,73.9,0,0.0
Rio de Janeiro,93,2020-04-03T00:00:00Z,9.1,66.6,0,0.0
Rio de Janeiro,94,2020-04-04T00:00:00Z,8.6,55.9,0,0.0
Rio de Janeiro,95,2020-04-05T00:00:00Z,10.5,72.2,0,0.0
Rio de Janeiro,96,2020-04-06T00:00:00Z,11.9,86.4,0,0.29
Rio de Janeiro,97,2020-04-07T00:00:00Z,11.9,81.6,0,0.07
Rio de Janeiro,98,2020-04-08T00:00:00Z,10.0,77.0,0,0.07
Rio de Janeiro,99,2020-04-09T00:00:00Z,9.9,73.8,0,0.01
Rio de Janeiro,100,2020-04-10T00:00:00Z,9.7,68.5,0,0.0
Rio de Janeiro,101,2020-04-11T00:00:00Z,11.2,83.3,0,0.0
Rio de Janeiro,102,2020-04-12T00:00:00Z,10.8,86.7,0,0.0
Rio de Janeiro,103,2020-04-13T00:00:00Z,11.7,91.2,0,0.0
Rio de Janeiro,104,2020-04-14T00:00:00Z,11.4,78.5,0,0.0
Rio de Janeiro,105,2020-04-15T00:00:00Z,11.4,85.7,0,0.0
Rio de Janeiro,106,2020-04-16T00:00:00Z,11.5,79.7,0,0.01
Rio de Janeiro,107,2020-04-17T00:00:00Z,11.5,86.9,0,0.0
Rio de Janeiro,108,2020-04-18T00:00:00Z,7.3,74.6,0,0.03
Rio de Janeiro,109,2020-04-19T00:00:00Z,8.7,54.5,0,0.0
Rio de Janeiro,110,2020-04-20T00:00:00Z,13.2,91.7,0,0.31
Rio de Janeiro,111,2020-04-21T00:00:00Z,13.9,89.7,0,0.74
Rio de Janeiro,112,2020-04-22T00:00:00Z,12.3,86.4,0,0.03
Rio de Janeiro,113,2020-04-23T00:00:00Z,12.2,81.0,0,0.01
Rio de Janeiro,114,2020-04-24T00:00:00Z,9.2,80.8,0,1.22
Rio de Janeiro,115,2020-04-25T00:00:00Z,9.0,74.0,0,0.03
Rio de Janeiro,116,2020-04-26T00:00:00Z,13.9,87.9,0,1.06
Rio de Janeiro,117,2020-04-27T00:00:00Z,7.9,67.8,0,0.08
Rio de Janeiro,118,2020-04-28T00:00:00Z,11.0,75.9,0,0.02
Rio de Janeiro,119,2020-04-29T00:00:00Z,11.3,84.5,0,0.13
Rio de Janeiro,120,2020-04-30T00:00:00Z,7.7,57.4,0,0.0
Rio de Janeiro,121,2020-05-01T00:00:00Z,7.5,59.1,0,0.22
Rio de Janeiro,122,2020-05-02T00:00:00Z,7.7,61.2,0,0.02
Rio de Janeiro,123,2020-05-03T00:00:00Z,9.7,68.3,0,0.05
Rio de Janeiro,124,2020-05-04T00:00:00Z,8.3,62.4,0,0.0
Rio de Janeiro,125,2020-05-05T00:00:00Z,10.1,73.5,0,0.06
Rio de Janeiro,126,2020-05-06T00:00:00Z,13.0,84.7,0,1.01
Rio de Janeiro,127,2020-05-07T00:00:00Z,11.1,76.5,0,0.0
Rio de Janeiro,128,2020-05-08T00:00:00Z,6.8,55.6,0,0.0
Rio de Janeiro,129,2020-05-09T00:00:00Z,9.7,59.8,0,0.0
Rio de Janeiro,130,2020-05-10T00:00:00Z,7.6,59.8,0,0.0
Rio de Janeiro,131,2020-05-11T00:00:00Z,13.3,84.6,0,0.02
Rio de Janeiro,132,2020-05-12T00:00:00Z,13.6,88.2,0,0.0
Rio de Janeiro,133,2020-05-13T00:00:00Z,11.2,85.7,0,0.01
Rio de Janeiro,134,2020-05-14T00:00:00Z,11.9,85.7,0,0.0
Rio de Janeiro,135,2020-05-15T00:00:00Z,10.0,77.2,0,0.0
Rio de Janeiro,136,2020-05-16T00:00:00Z,10.2,59.8,0,0.01
Rio de Janeiro,137,2020-05-17T00:00:00Z,13.0,87.3,0,2.64
Rio de Janeiro,138,2020-05-18T00:00:00Z,11.1,88.4,0,0.3
Rio de Janeiro,139,2020-05-19T00:00:00Z,6.1,65.7,0,0.07
Rio de Janeiro,140,2020-05-20T00:00:00Z,6.2,59.1,0,0.08
Rio de Janeiro,141,2020-05-21T00:00:00Z,11.3,81.7,0,0.06
Rio de Janeiro,142,2020-05-22T00:00:00Z,10.7,82.5,0,0.61
Rio de Janeiro,143,2020-05-23T00:00:00Z,8.8,76.7,0,0.07
Rio de Janeiro,144,2020-05-24T00:00:00Z,9.2,60.2,0,0.0
Rio de Janeiro,145,2020-05-25T00:00:00Z,10.9,93.6,0,0.0
Rio de Janeiro,146,2020-05-26T00:00:00Z,9.9,90.8,0,0.07
Rio de Janeiro,147,2020-05-27T00:00:00Z,9.7,74.1,0,0.01
Rio de Janeiro,148,2020-05-28T00:00:00Z,9.6,82.2,0,0.18
Rio de Janeiro,149,2020-05-29T00:00:00Z,12.2,97.6,0,0.04
Rio de Janeiro,150,2020-05-30T00:00:00Z,9.1,80.7,0,0.1
Rio de Janeiro,151,2020-05-31T00:00:00Z,6.6,77.5,0,0.02
Natal,0,2020-01-01T00:00:00Z,18.4,94.9,0,0.01
Natal,1,2020-01-02T00:00:00Z,16.7,89.1,0,0.1
Natal,2,2020-01-03T00:00:00Z,19.2,91.7,0,0.01
Natal,3,2020-01-04T00:00:00Z,19.9,87.8,0,0.0
Natal,4,2020-01-05T00:00:00Z,17.0,68.3,0,0.0
Natal,5,2020-01-06T00:00:00Z,17.2,76.3,0,0.0
Natal,6,2020-01-07T00:00:00Z,18.3,82.7,0,0.0
Natal,7,2020-01-08T00:00:00Z,16.2,77.2,0,0.02
Natal,8,2020-01-09T00:00:00Z,14.7,60.6,0,0.01
Natal,9,2020-01-10T00:00:00Z,18.3,88.4,0,0.22
Natal,10,2020-01-11T00:00:00Z,17.9,84.7,0,0.01
Natal,11,2020-01-12T00:00:00Z,18.2,85.9,0,0.01
